"data_id","none_ps_min","none_ps_max","deterministic_truncation_ps_min","deterministic_truncation_ps_max","adaptive_truncation_ps_min","adaptive_truncation_ps_max","isotonic_regression_ps_min","isotonic_regression_ps_max"
"691a4336849d423592b06fd1744c0fa4",0.00195523141883314,0.998572111129761,0.0639055546588329,0.936094445341167,0.00195523141883314,0.998572111129761,0,1
"aa94ec2d2a044b128f851884e082bdf4",0.0484825633466244,0.588915824890137,0.0639055546588329,0.588915824890137,0.0484825633466244,0.588915824890137,0,0.559642147117296
"57c1c7cb04cd4a569e3b41c3483b9acb",0.0456311292946339,0.987150192260742,0.0639055546588329,0.936094445341167,0.0456311292946339,0.987150192260742,0,1
"be12e721fc134852985cb5d27caa81d6",0.0273585915565491,0.988888680934906,0.0639055546588329,0.936094445341167,0.0273585915565491,0.988888680934906,0,1
"abf2f007372f4765a56fb054054e8e9e",0.00307494890876114,0.997145116329193,0.0639055546588329,0.936094445341167,0.00307494890876114,0.997145116329193,0,1
"65d450086e94483586aa1b4b31ef7423",0.305960685014725,0.620047807693481,0.305960685014725,0.620047807693481,0.467165898972203,0.532834101027797,0.46162998215348,0.55363321799308
"867b0098f00e4d11ae1c8d401e58aaf0",0.0107845468446612,0.544793248176575,0.0639055546588329,0.544793248176575,0.0107845468446612,0.544793248176575,0,1
"1a3a34ee74c4412aad4ce0785ebf1638",0.00366777321323752,0.967809975147247,0.0639055546588329,0.936094445341167,0.00366777321323752,0.967809975147247,0,1
"5d7093ee73f64662997e98c98c655852",0.00654508825391531,0.871227443218231,0.0639055546588329,0.871227443218231,0.00654508825391531,0.871227443218231,0,1
"8721213b16f14c399c00b9291c35e993",0.165594235062599,0.772573292255402,0.165594235062599,0.772573292255402,0.165594235062599,0.772573292255402,0,0.759615384615385
"470f018c61694f32a21f0172d4274e87",0.0023674254771322,0.982873618602753,0.0639055546588329,0.936094445341167,0.0023674254771322,0.982873618602753,0,1
"05e810a771cb478ea3a2c55612f8dfb2",0.00169977615587413,0.996249258518219,0.0639055546588329,0.936094445341167,0.00169977615587413,0.996249258518219,0,1
"3f656ee85cd94cb89414d17c3686d4ff",0.00365192093886435,0.994475424289703,0.0639055546588329,0.936094445341167,0.00365192093886435,0.994475424289703,0,1
"601568e58ba5487297fa9314ecf407d6",0.0018168220994994,0.996235072612762,0.0639055546588329,0.936094445341167,0.0018168220994994,0.996235072612762,0,1
"25916f41dd984511a5576dcfa7749ac2",0.180254802107811,0.455698788166046,0.180254802107811,0.455698788166046,0.23786408611282,0.455698788166046,0.216450216450216,0.75
"d6ddfb716f2645239c8f3fa03cc6135e",0.0936702117323875,0.844914853572845,0.0936702117323875,0.844914853572845,0.176862687747301,0.823137312252699,0.149253731343284,0.822222222222222
"539267bf5f35485e89a3b19205803671",0.001813780865632,0.997425973415375,0.0639055546588329,0.936094445341167,0.001813780865632,0.997425973415375,0,1
"1bbd67431a144b6ba13a688aa80bfd48",0.208990260958672,0.590429961681366,0.208990260958672,0.590429961681366,0.303791498626475,0.590429961681366,0,0.401795142555438
"376209bd638d4bf3a78b25fd788346e5",0.387071520090103,0.74829363822937,0.387071520090103,0.74829363822937,0.387071520090103,0.74829363822937,0.431754874651811,1
"ff5ba58a10b544fe9b268b2ab0ec07ec",0.212194740772247,0.68277496099472,0.212194740772247,0.68277496099472,0.389279437326779,0.610720562673221,0.25,0.72
